"Date and Time Run #8";"Time (s) Run #8";"Temperature 1, Ch 2 (°C) Run #8";"Temperature 2, Ch 2 (°C) Run #8";"Temperature 3, Ch 2 (°C) Run #8";"Temperature 1, Ch 1 (°C) Run #8";"Temperature 2, Ch 1 (°C) Run #8";"Temperature 3, Ch 1 (°C) Run #8"
05/08/2026 11:41:00 am;0,000;25,82;26,21;27,49;5,81;9,91;8,27
05/08/2026 11:41:00 am;0,050;25,82;26,22;27,49;5,81;9,92;8,27
05/08/2026 11:41:00 am;0,100;25,82;26,22;27,49;5,81;9,92;8,27
05/08/2026 11:41:00 am;0,150;25,82;26,22;27,48;5,81;9,93;8,27
05/08/2026 11:41:00 am;0,200;25,82;26,22;27,48;5,81;9,93;8,27
05/08/2026 11:41:00 am;0,250;25,82;26,22;27,48;5,81;9,94;8,27
05/08/2026 11:41:00 am;0,300;25,81;26,22;27,48;5,81;9,94;8,27
05/08/2026 11:41:00 am;0,350;25,82;26,22;27,47;5,81;9,95;8,26
05/08/2026 11:41:00 am;0,400;25,82;26,22;27,47;5,81;9,96;8,26
05/08/2026 11:41:00 am;0,450;25,82;26,22;27,47;5,81;9,97;8,27
05/08/2026 11:41:00 am;0,500;25,82;26,22;27,46;5,81;9,97;8,27
05/08/2026 11:41:00 am;0,550;25,82;26,22;27,46;5,81;9,98;8,26
05/08/2026 11:41:00 am;0,600;25,81;26,22;27,46;5,81;9,99;8,26
05/08/2026 11:41:00 am;0,650;25,81;26,22;27,46;5,81;10,00;8,26
05/08/2026 11:41:00 am;0,700;25,82;26,22;27,46;5,81;10,01;8,26
05/08/2026 11:41:00 am;0,750;25,82;26,22;27,45;5,81;10,02;8,26
05/08/2026 11:41:00 am;0,800;25,82;26,22;27,45;5,81;10,02;8,26
05/08/2026 11:41:00 am;0,850;25,82;26,22;27,45;5,81;10,03;8,26
05/08/2026 11:41:00 am;0,900;25,82;26,22;27,45;5,81;10,04;8,26
05/08/2026 11:41:00 am;0,950;25,82;26,22;27,45;5,81;10,05;8,25
05/08/2026 11:41:01 am;1,000;25,81;26,22;27,45;5,81;10,06;8,25
05/08/2026 11:41:01 am;1,050;25,82;26,22;27,45;5,81;10,07;8,26
05/08/2026 11:41:01 am;1,100;25,82;26,23;27,44;5,81;10,07;8,25
05/08/2026 11:41:01 am;1,150;25,81;26,22;27,45;5,81;10,08;8,25
05/08/2026 11:41:01 am;1,200;25,81;26,23;27,44;5,81;10,09;8,25
05/08/2026 11:41:01 am;1,250;25,82;26,23;27,44;5,81;10,09;8,25
05/08/2026 11:41:01 am;1,300;25,82;26,23;27,44;5,81;10,11;8,25
05/08/2026 11:41:01 am;1,350;25,82;26,23;27,44;5,80;10,11;8,25
05/08/2026 11:41:01 am;1,400;25,82;26,24;27,44;5,81;10,12;8,25
05/08/2026 11:41:01 am;1,450;25,81;26,24;27,43;5,80;10,12;8,25
05/08/2026 11:41:01 am;1,500;25,82;26,24;27,43;5,81;10,13;8,24
05/08/2026 11:41:01 am;1,550;25,81;26,24;27,44;5,81;10,14;8,25
05/08/2026 11:41:01 am;1,600;25,81;26,24;27,44;5,81;10,14;8,24
05/08/2026 11:41:01 am;1,650;25,82;26,25;27,43;5,80;10,15;8,24
05/08/2026 11:41:01 am;1,700;25,81;26,25;27,43;5,81;10,15;8,24
05/08/2026 11:41:01 am;1,750;25,82;26,25;27,43;5,81;10,16;8,24
05/08/2026 11:41:01 am;1,800;25,82;26,25;27,43;5,81;10,16;8,24
05/08/2026 11:41:01 am;1,850;25,82;26,25;27,43;5,81;10,17;8,24
05/08/2026 11:41:01 am;1,900;25,82;26,25;27,42;5,81;10,17;8,24
05/08/2026 11:41:01 am;1,950;25,82;26,26;27,42;5,81;10,17;8,24
05/08/2026 11:41:02 am;2,000;25,81;26,26;27,42;5,81;10,18;8,24
05/08/2026 11:41:02 am;2,050;25,82;26,26;27,42;5,81;10,19;8,24
05/08/2026 11:41:02 am;2,100;25,82;26,26;27,42;5,81;10,19;8,24
05/08/2026 11:41:02 am;2,150;25,82;26,26;27,42;5,81;10,20;8,25
05/08/2026 11:41:02 am;2,200;25,82;26,27;27,42;5,80;10,20;8,25
05/08/2026 11:41:02 am;2,250;25,81;26,27;27,42;5,80;10,20;8,24
05/08/2026 11:41:02 am;2,300;25,82;26,27;27,42;5,80;10,21;8,25
05/08/2026 11:41:02 am;2,350;25,81;26,27;27,42;5,80;10,21;8,25
05/08/2026 11:41:02 am;2,400;25,82;26,27;27,42;5,81;10,22;8,25
05/08/2026 11:41:02 am;2,450;25,82;26,28;27,41;5,80;10,22;8,25
05/08/2026 11:41:02 am;2,500;25,82;26,28;27,41;5,80;10,23;8,25
05/08/2026 11:41:02 am;2,550;25,82;26,28;27,41;5,80;10,23;8,25
05/08/2026 11:41:02 am;2,600;25,82;26,28;27,41;5,80;10,24;8,26
05/08/2026 11:41:02 am;2,650;25,82;26,28;27,41;5,81;10,24;8,25
05/08/2026 11:41:02 am;2,700;25,82;26,28;27,41;5,81;10,24;8,26
05/08/2026 11:41:02 am;2,750;25,82;26,28;27,41;5,80;10,25;8,25
05/08/2026 11:41:02 am;2,800;25,82;26,29;27,41;5,81;10,26;8,26
05/08/2026 11:41:02 am;2,850;25,82;26,29;27,41;5,81;10,26;8,26
05/08/2026 11:41:02 am;2,900;25,82;26,29;27,41;5,80;10,26;8,26
05/08/2026 11:41:02 am;2,950;25,82;26,29;27,41;5,81;10,27;8,26
05/08/2026 11:41:03 am;3,000;25,82;26,29;27,41;5,80;10,27;8,27
05/08/2026 11:41:03 am;3,050;25,82;26,30;27,41;5,80;10,27;8,26
05/08/2026 11:41:03 am;3,100;25,82;26,30;27,41;5,80;10,28;8,27
05/08/2026 11:41:03 am;3,150;25,82;26,31;27,41;5,81;10,28;8,26
05/08/2026 11:41:03 am;3,200;25,82;26,31;27,41;5,81;10,28;8,26
05/08/2026 11:41:03 am;3,250;25,82;26,31;27,41;5,81;10,28;8,26
05/08/2026 11:41:03 am;3,300;25,82;26,32;27,41;5,80;10,29;8,26
05/08/2026 11:41:03 am;3,350;25,82;26,33;27,41;5,80;10,29;8,26
05/08/2026 11:41:03 am;3,400;25,82;26,34;27,41;5,80;10,29;8,25
05/08/2026 11:41:03 am;3,450;25,82;26,35;27,41;5,80;10,29;8,25
05/08/2026 11:41:03 am;3,500;25,82;26,36;27,41;5,80;10,29;8,25
05/08/2026 11:41:03 am;3,550;25,82;26,37;27,40;5,80;10,29;8,24
05/08/2026 11:41:03 am;3,600;25,82;26,38;27,40;5,80;10,30;8,24
05/08/2026 11:41:03 am;3,650;25,82;26,40;27,40;5,80;10,30;8,23
05/08/2026 11:41:03 am;3,700;25,82;26,41;27,40;5,80;10,30;8,23
05/08/2026 11:41:03 am;3,750;25,82;26,43;27,40;5,80;10,30;8,22
05/08/2026 11:41:03 am;3,800;25,82;26,44;27,40;5,81;10,30;8,22
05/08/2026 11:41:03 am;3,850;25,82;26,46;27,40;5,80;10,30;8,21
05/08/2026 11:41:03 am;3,900;25,82;26,48;27,40;5,80;10,30;8,21
05/08/2026 11:41:03 am;3,950;25,82;26,50;27,40;5,80;10,30;8,20
05/08/2026 11:41:04 am;4,000;25,82;26,51;27,40;5,80;10,30;8,20
05/08/2026 11:41:04 am;4,050;25,82;26,53;27,40;5,80;10,30;8,19
05/08/2026 11:41:04 am;4,100;25,82;26,55;27,40;5,80;10,30;8,18
05/08/2026 11:41:04 am;4,150;25,82;26,57;27,40;5,80;10,29;8,17
05/08/2026 11:41:04 am;4,200;25,82;26,59;27,40;5,80;10,30;8,17
05/08/2026 11:41:04 am;4,250;25,82;26,61;27,40;5,80;10,29;8,16
05/08/2026 11:41:04 am;4,300;25,82;26,63;27,39;5,80;10,30;8,16
05/08/2026 11:41:04 am;4,350;25,82;26,65;27,39;5,80;10,29;8,15
05/08/2026 11:41:04 am;4,400;25,82;26,68;27,39;5,80;10,30;8,14
05/08/2026 11:41:04 am;4,450;25,82;26,70;27,39;5,80;10,29;8,13
05/08/2026 11:41:04 am;4,500;25,82;26,73;27,39;5,80;10,30;8,13
05/08/2026 11:41:04 am;4,550;25,82;26,75;27,39;5,80;10,29;8,12
05/08/2026 11:41:04 am;4,600;25,82;26,77;27,39;5,80;10,29;8,11
05/08/2026 11:41:04 am;4,650;25,82;26,80;27,38;5,80;10,29;8,10
05/08/2026 11:41:04 am;4,700;25,82;26,82;27,38;5,80;10,29;8,10
05/08/2026 11:41:04 am;4,750;25,82;26,84;27,38;5,80;10,29;8,09
05/08/2026 11:41:04 am;4,800;25,82;26,87;27,38;5,80;10,29;8,08
05/08/2026 11:41:04 am;4,850;25,82;26,89;27,38;5,80;10,29;8,07
05/08/2026 11:41:04 am;4,900;25,82;26,92;27,37;5,80;10,29;8,07
05/08/2026 11:41:04 am;4,950;25,82;26,94;27,37;5,80;10,28;8,06
05/08/2026 11:41:05 am;5,000;25,82;26,97;27,37;5,80;10,29;8,05
05/08/2026 11:41:05 am;5,050;25,82;26,99;27,37;5,80;10,29;8,04
05/08/2026 11:41:05 am;5,100;25,82;27,02;27,37;5,80;10,29;8,03
05/08/2026 11:41:05 am;5,150;25,82;27,04;27,37;5,80;10,28;8,03
05/08/2026 11:41:05 am;5,200;25,82;27,07;27,36;5,80;10,28;8,02
05/08/2026 11:41:05 am;5,250;25,82;27,10;27,36;5,80;10,28;8,01
05/08/2026 11:41:05 am;5,300;25,82;27,12;27,36;5,80;10,28;8,00
05/08/2026 11:41:05 am;5,350;25,83;27,15;27,36;5,80;10,28;7,99
05/08/2026 11:41:05 am;5,400;25,82;27,17;27,36;5,80;10,28;7,98
05/08/2026 11:41:05 am;5,450;25,82;27,20;27,36;5,80;10,27;7,97
05/08/2026 11:41:05 am;5,500;25,82;27,22;27,35;5,80;10,28;7,97
05/08/2026 11:41:05 am;5,550;25,82;27,25;27,35;5,80;10,28;7,95
05/08/2026 11:41:05 am;5,600;25,82;27,27;27,35;5,80;10,27;7,95
05/08/2026 11:41:05 am;5,650;25,82;27,29;27,35;5,80;10,27;7,94
05/08/2026 11:41:05 am;5,700;25,82;27,32;27,35;5,80;10,27;7,93
05/08/2026 11:41:05 am;5,750;25,82;27,34;27,35;5,80;10,27;7,92
05/08/2026 11:41:05 am;5,800;25,82;27,37;27,35;5,80;10,27;7,91
05/08/2026 11:41:05 am;5,850;25,82;27,39;27,34;5,80;10,27;7,90
05/08/2026 11:41:05 am;5,900;25,82;27,42;27,34;5,80;10,27;7,89
05/08/2026 11:41:05 am;5,950;25,82;27,44;27,34;5,80;10,27;7,88
05/08/2026 11:41:06 am;6,000;25,82;27,46;27,34;5,80;10,27;7,88
05/08/2026 11:41:06 am;6,050;25,82;27,49;27,34;5,80;10,27;7,87
05/08/2026 11:41:06 am;6,100;25,82;27,51;27,34;5,80;10,26;7,87
05/08/2026 11:41:06 am;6,150;25,82;27,53;27,33;5,80;10,26;7,85
05/08/2026 11:41:06 am;6,200;25,82;27,56;27,33;5,80;10,26;7,85
05/08/2026 11:41:06 am;6,250;25,82;27,58;27,33;5,80;10,26;7,84
05/08/2026 11:41:06 am;6,300;25,82;27,60;27,33;5,80;10,26;7,83
05/08/2026 11:41:06 am;6,350;25,82;27,63;27,33;5,80;10,26;7,82
05/08/2026 11:41:06 am;6,400;25,82;27,65;27,33;5,79;10,26;7,81
05/08/2026 11:41:06 am;6,450;25,82;27,67;27,32;5,80;10,26;7,80
05/08/2026 11:41:06 am;6,500;25,82;27,69;27,32;5,80;10,26;7,79
05/08/2026 11:41:06 am;6,550;25,82;27,71;27,32;5,80;10,26;7,78
05/08/2026 11:41:06 am;6,600;25,82;27,73;27,32;5,80;10,26;7,78
05/08/2026 11:41:06 am;6,650;25,82;27,76;27,32;5,80;10,25;7,77
05/08/2026 11:41:06 am;6,700;25,82;27,78;27,32;5,80;10,26;7,75
05/08/2026 11:41:06 am;6,750;25,82;27,80;27,32;5,80;10,25;7,75
05/08/2026 11:41:06 am;6,800;25,82;27,82;27,31;5,80;10,25;7,74
05/08/2026 11:41:06 am;6,850;25,82;27,84;27,31;5,80;10,25;7,73
05/08/2026 11:41:06 am;6,900;25,82;27,86;27,31;5,80;10,25;7,72
05/08/2026 11:41:06 am;6,950;25,82;27,88;27,31;5,80;10,25;7,70
05/08/2026 11:41:07 am;7,000;25,82;27,90;27,31;5,80;10,25;7,70
05/08/2026 11:41:07 am;7,050;25,82;27,92;27,31;5,80;10,25;7,69
05/08/2026 11:41:07 am;7,100;25,82;27,94;27,31;5,80;10,26;7,68
05/08/2026 11:41:07 am;7,150;25,82;27,96;27,31;5,80;10,25;7,67
05/08/2026 11:41:07 am;7,200;25,82;27,98;27,30;5,80;10,26;7,66
05/08/2026 11:41:07 am;7,250;25,82;28,00;27,30;5,80;10,25;7,65
05/08/2026 11:41:07 am;7,300;25,82;28,01;27,30;5,79;10,25;7,64
05/08/2026 11:41:07 am;7,350;25,82;28,03;27,30;5,79;10,25;7,63
05/08/2026 11:41:07 am;7,400;25,82;28,04;27,30;5,80;10,25;7,63
05/08/2026 11:41:07 am;7,450;25,82;28,06;27,29;5,80;10,25;7,61
05/08/2026 11:41:07 am;7,500;25,82;28,08;27,29;5,79;10,25;7,60
05/08/2026 11:41:07 am;7,550;25,82;28,10;27,29;5,80;10,25;7,60
05/08/2026 11:41:07 am;7,600;25,82;28,11;27,29;5,79;10,25;7,59
05/08/2026 11:41:07 am;7,650;25,82;28,13;27,29;5,80;10,25;7,58
05/08/2026 11:41:07 am;7,700;25,82;28,15;27,29;5,80;10,25;7,57
05/08/2026 11:41:07 am;7,750;25,82;28,17;27,28;5,80;10,25;7,56
05/08/2026 11:41:07 am;7,800;25,82;28,19;27,28;5,79;10,25;7,55
05/08/2026 11:41:07 am;7,850;25,82;28,20;27,28;5,80;10,26;7,54
05/08/2026 11:41:07 am;7,900;25,82;28,22;27,28;5,79;10,26;7,53
05/08/2026 11:41:07 am;7,950;25,82;28,24;27,27;5,79;10,25;7,53
05/08/2026 11:41:08 am;8,000;25,82;28,25;27,27;5,79;10,26;7,52
05/08/2026 11:41:08 am;8,050;25,82;28,27;27,27;5,79;10,26;7,51
05/08/2026 11:41:08 am;8,100;25,82;28,29;27,27;5,79;10,26;7,50
05/08/2026 11:41:08 am;8,150;25,82;28,30;27,27;5,80;10,26;7,49
05/08/2026 11:41:08 am;8,200;25,82;28,32;27,26;5,79;10,26;7,48
05/08/2026 11:41:08 am;8,250;25,82;28,34;27,26;5,79;10,26;7,47
05/08/2026 11:41:08 am;8,300;25,82;28,36;27,26;5,79;10,26;7,47
05/08/2026 11:41:08 am;8,350;25,82;28,37;27,26;5,79;10,26;7,46
05/08/2026 11:41:08 am;8,400;25,82;28,39;27,26;5,80;10,25;7,46
05/08/2026 11:41:08 am;8,450;25,82;28,41;27,26;5,80;10,25;7,45
05/08/2026 11:41:08 am;8,500;25,82;28,42;27,26;5,79;10,26;7,44
05/08/2026 11:41:08 am;8,550;25,82;28,44;27,25;5,80;10,25;7,44
05/08/2026 11:41:08 am;8,600;25,82;28,46;27,25;5,80;10,26;7,43
05/08/2026 11:41:08 am;8,650;25,82;28,47;27,25;5,80;10,25;7,42
05/08/2026 11:41:08 am;8,700;25,82;28,49;27,24;5,79;10,25;7,41
05/08/2026 11:41:08 am;8,750;25,82;28,51;27,24;5,79;10,25;7,40
05/08/2026 11:41:08 am;8,800;25,82;28,53;27,24;5,79;10,25;7,41
05/08/2026 11:41:08 am;8,850;25,82;28,54;27,24;5,80;10,25;7,39
05/08/2026 11:41:08 am;8,900;25,82;28,56;27,24;5,79;10,25;7,39
05/08/2026 11:41:08 am;8,950;25,82;28,58;27,23;5,80;10,25;7,38
05/08/2026 11:41:09 am;9,000;25,82;28,60;27,23;5,79;10,25;7,37
05/08/2026 11:41:09 am;9,050;25,82;28,61;27,23;5,79;10,25;7,36
05/08/2026 11:41:09 am;9,100;25,82;28,63;27,23;5,79;10,25;7,36
05/08/2026 11:41:09 am;9,150;25,82;28,64;27,23;5,79;10,25;7,35
05/08/2026 11:41:09 am;9,200;25,82;28,66;27,22;5,80;10,25;7,34
05/08/2026 11:41:09 am;9,250;25,82;28,68;27,22;5,80;10,25;7,33
05/08/2026 11:41:09 am;9,300;25,82;28,69;27,22;5,79;10,25;7,32
05/08/2026 11:41:09 am;9,350;25,82;28,71;27,22;5,79;10,25;7,32
05/08/2026 11:41:09 am;9,400;25,82;28,72;27,21;5,79;10,25;7,31
05/08/2026 11:41:09 am;9,450;25,82;28,74;27,21;5,79;10,25;7,30
05/08/2026 11:41:09 am;9,500;25,82;28,75;27,21;5,79;10,25;7,29
05/08/2026 11:41:09 am;9,550;25,82;28,77;27,21;5,79;10,24;7,28
05/08/2026 11:41:09 am;9,600;25,82;28,79;27,21;5,79;10,25;7,27
05/08/2026 11:41:09 am;9,650;25,82;28,80;27,21;5,79;10,25;7,26
05/08/2026 11:41:09 am;9,700;25,82;28,81;27,20;5,79;10,24;7,26
05/08/2026 11:41:09 am;9,750;25,82;28,82;27,20;5,79;10,24;7,25
05/08/2026 11:41:09 am;9,800;25,82;28,84;27,20;5,79;10,24;7,24
05/08/2026 11:41:09 am;9,850;25,82;28,85;27,20;5,79;10,24;7,23
05/08/2026 11:41:09 am;9,900;25,82;28,87;27,20;5,79;10,24;7,23
05/08/2026 11:41:09 am;9,950;25,82;28,88;27,20;5,79;10,24;7,22
05/08/2026 11:41:10 am;10,000;25,82;28,90;27,20;5,79;10,24;7,21
05/08/2026 11:41:10 am;10,050;25,82;28,91;27,20;5,79;10,24;7,20
05/08/2026 11:41:10 am;10,100;25,82;28,93;27,20;5,79;10,24;7,20
05/08/2026 11:41:10 am;10,150;25,82;28,94;27,19;5,79;10,24;7,19
05/08/2026 11:41:10 am;10,200;25,82;28,96;27,19;5,79;10,23;7,18
05/08/2026 11:41:10 am;10,250;25,82;28,97;27,19;5,79;10,23;7,17
05/08/2026 11:41:10 am;10,300;25,82;28,99;27,19;5,79;10,24;7,16
05/08/2026 11:41:10 am;10,350;25,82;29,00;27,19;5,79;10,23;7,16
05/08/2026 11:41:10 am;10,400;25,82;29,01;27,19;5,79;10,23;7,15
05/08/2026 11:41:10 am;10,450;25,82;29,03;27,19;5,79;10,23;7,14
05/08/2026 11:41:10 am;10,500;25,82;29,04;27,19;5,79;10,23;7,13
05/08/2026 11:41:10 am;10,550;25,82;29,05;27,18;5,79;10,23;7,13
05/08/2026 11:41:10 am;10,600;25,82;29,07;27,18;5,79;10,23;7,12
05/08/2026 11:41:10 am;10,650;25,82;29,08;27,18;5,79;10,23;7,11
05/08/2026 11:41:10 am;10,700;25,82;29,10;27,18;5,79;10,22;7,11
05/08/2026 11:41:10 am;10,750;25,82;29,11;27,18;5,79;10,22;7,10
05/08/2026 11:41:10 am;10,800;25,82;29,13;27,18;5,79;10,22;7,09
05/08/2026 11:41:10 am;10,850;25,82;29,14;27,18;5,79;10,22;7,08
05/08/2026 11:41:10 am;10,900;25,82;29,16;27,17;5,79;10,22;7,08
05/08/2026 11:41:10 am;10,950;25,82;29,17;27,17;5,79;10,22;7,07
05/08/2026 11:41:11 am;11,000;25,83;29,18;27,17;5,79;10,22;7,07
05/08/2026 11:41:11 am;11,050;25,82;29,19;27,17;5,79;10,21;7,06
05/08/2026 11:41:11 am;11,100;25,82;29,20;27,17;5,79;10,21;7,06
05/08/2026 11:41:11 am;11,150;25,82;29,21;27,17;5,79;10,21;7,05
05/08/2026 11:41:11 am;11,200;25,82;29,23;27,16;5,79;10,21;7,05
05/08/2026 11:41:11 am;11,250;25,82;29,24;27,16;5,79;10,20;7,04
05/08/2026 11:41:11 am;11,300;25,82;29,25;27,16;5,79;10,20;7,04
05/08/2026 11:41:11 am;11,350;25,82;29,26;27,16;5,79;10,20;7,03
05/08/2026 11:41:11 am;11,400;25,83;29,27;27,16;5,79;10,20;7,03
05/08/2026 11:41:11 am;11,450;25,82;29,28;27,16;5,79;10,20;7,02
05/08/2026 11:41:11 am;11,500;25,82;29,29;27,15;5,79;10,19;7,02
05/08/2026 11:41:11 am;11,550;25,82;29,31;27,15;5,79;10,19;7,01
05/08/2026 11:41:11 am;11,600;25,83;29,32;27,15;5,79;10,19;7,01
05/08/2026 11:41:11 am;11,650;25,83;29,33;27,15;5,79;10,18;7,01
05/08/2026 11:41:11 am;11,700;25,82;29,34;27,15;5,79;10,18;7,00
05/08/2026 11:41:11 am;11,750;25,82;29,35;27,15;5,79;10,18;7,00
05/08/2026 11:41:11 am;11,800;25,82;29,36;27,14;5,79;10,18;6,99
05/08/2026 11:41:11 am;11,850;25,82;29,38;27,14;5,79;10,17;6,99
05/08/2026 11:41:11 am;11,900;25,82;29,39;27,14;5,79;10,17;6,99
05/08/2026 11:41:11 am;11,950;25,83;29,40;27,14;5,79;10,17;6,98
05/08/2026 11:41:12 am;12,000;25,83;29,41;27,14;5,79;10,16;6,98
05/08/2026 11:41:12 am;12,050;25,83;29,43;27,14;5,79;10,16;6,98
05/08/2026 11:41:12 am;12,100;25,82;29,44;27,14;5,79;10,16;6,98
05/08/2026 11:41:12 am;12,150;25,83;29,46;27,14;5,79;10,15;6,98
05/08/2026 11:41:12 am;12,200;25,83;29,47;27,13;5,79;10,15;6,97
05/08/2026 11:41:12 am;12,250;25,83;29,48;27,13;5,79;10,15;6,97
05/08/2026 11:41:12 am;12,300;25,82;29,50;27,13;5,79;10,14;6,97
05/08/2026 11:41:12 am;12,350;25,83;29,51;27,13;5,79;10,14;6,97
05/08/2026 11:41:12 am;12,400;25,83;29,52;27,13;5,79;10,13;6,97
05/08/2026 11:41:12 am;12,450;25,83;29,54;27,13;5,79;10,13;6,97
05/08/2026 11:41:12 am;12,500;25,83;29,55;27,12;5,79;10,12;6,97
05/08/2026 11:41:12 am;12,550;25,83;29,56;27,12;5,79;10,12;6,97
05/08/2026 11:41:12 am;12,600;25,83;29,58;27,12;5,79;10,11;6,97
05/08/2026 11:41:12 am;12,650;25,83;29,59;27,12;5,79;10,11;6,96
05/08/2026 11:41:12 am;12,700;25,83;29,61;27,11;5,79;10,10;6,97
05/08/2026 11:41:12 am;12,750;25,83;29,62;27,11;5,79;10,09;6,96
05/08/2026 11:41:12 am;12,800;25,83;29,63;27,11;5,79;10,09;6,96
05/08/2026 11:41:12 am;12,850;25,83;29,65;27,11;5,79;10,08;6,97
05/08/2026 11:41:12 am;12,900;25,83;29,66;27,11;5,79;10,08;6,96
05/08/2026 11:41:12 am;12,950;25,83;29,68;27,10;5,78;10,07;6,96
05/08/2026 11:41:13 am;13,000;25,83;29,69;27,10;5,79;10,06;6,97
05/08/2026 11:41:13 am;13,050;25,83;29,70;27,10;5,79;10,06;6,97
05/08/2026 11:41:13 am;13,100;25,83;29,72;27,10;5,79;10,05;6,97
05/08/2026 11:41:13 am;13,150;25,83;29,73;27,09;5,79;10,05;6,97
05/08/2026 11:41:13 am;13,200;25,83;29,74;27,09;5,78;10,04;6,97
05/08/2026 11:41:13 am;13,250;25,83;29,75;27,09;5,79;10,04;6,97
05/08/2026 11:41:13 am;13,300;25,83;29,77;27,09;5,79;10,03;6,97
05/08/2026 11:41:13 am;13,350;25,83;29,78;27,09;5,79;10,02;6,97
05/08/2026 11:41:13 am;13,400;25,83;29,79;27,08;5,79;10,02;6,97
05/08/2026 11:41:13 am;13,450;25,83;29,81;27,08;5,79;10,01;6,97
05/08/2026 11:41:13 am;13,500;25,83;29,82;27,08;5,79;10,01;6,97
05/08/2026 11:41:13 am;13,550;25,83;29,83;27,08;5,79;10,00;6,97
05/08/2026 11:41:13 am;13,600;25,83;29,84;27,08;5,79;9,99;6,97
05/08/2026 11:41:13 am;13,650;25,83;29,85;27,08;5,78;9,98;6,98
05/08/2026 11:41:13 am;13,700;25,83;29,87;27,07;5,79;9,98;6,98
05/08/2026 11:41:13 am;13,750;25,83;29,88;27,07;5,78;9,97;6,98
05/08/2026 11:41:13 am;13,800;25,83;29,89;27,07;5,78;9,97;6,97
05/08/2026 11:41:13 am;13,850;25,83;29,90;27,07;5,79;9,96;6,98
05/08/2026 11:41:13 am;13,900;25,83;29,91;27,07;5,78;9,95;6,97
05/08/2026 11:41:13 am;13,950;25,83;29,92;27,07;5,79;9,94;6,98
05/08/2026 11:41:14 am;14,000;25,83;29,94;27,07;5,78;9,93;6,98
05/08/2026 11:41:14 am;14,050;25,83;29,95;27,07;5,78;9,93;6,98
05/08/2026 11:41:14 am;14,100;25,83;29,96;27,07;5,78;9,92;6,98
05/08/2026 11:41:14 am;14,150;25,83;29,97;27,07;5,79;9,91;6,98
05/08/2026 11:41:14 am;14,200;25,83;29,98;27,06;5,79;9,91;6,98
05/08/2026 11:41:14 am;14,250;25,83;30,00;27,06;5,79;9,90;6,98
05/08/2026 11:41:14 am;14,300;25,83;30,01;27,06;5,78;9,89;6,98
05/08/2026 11:41:14 am;14,350;25,83;30,02;27,06;5,79;9,88;6,98
05/08/2026 11:41:14 am;14,400;25,83;30,03;27,06;5,79;9,88;6,98
05/08/2026 11:41:14 am;14,450;25,83;30,04;27,06;5,78;9,87;6,98
05/08/2026 11:41:14 am;14,500;25,84;30,06;27,06;5,79;9,86;6,98
05/08/2026 11:41:14 am;14,550;25,83;30,06;27,06;5,78;9,85;6,97
05/08/2026 11:41:14 am;14,600;25,83;30,08;27,06;5,79;9,85;6,97
05/08/2026 11:41:14 am;14,650;25,83;30,09;27,06;5,78;9,84;6,97
05/08/2026 11:41:14 am;14,700;25,83;30,10;27,06;5,79;9,83;6,97
05/08/2026 11:41:14 am;14,750;25,84;30,11;27,06;5,78;9,83;6,97
05/08/2026 11:41:14 am;14,800;25,83;30,12;27,06;5,79;9,82;6,97
05/08/2026 11:41:14 am;14,850;25,84;30,13;27,06;5,78;9,82;6,97
05/08/2026 11:41:14 am;14,900;25,84;30,14;27,06;5,78;9,81;6,97
05/08/2026 11:41:14 am;14,950;25,83;30,15;27,06;5,79;9,80;6,97
05/08/2026 11:41:15 am;15,000;25,83;30,17;27,06;5,78;9,79;6,97
05/08/2026 11:41:15 am;15,050;25,84;30,18;27,06;5,78;9,79;6,97
05/08/2026 11:41:15 am;15,100;25,84;30,18;27,06;5,78;9,78;6,97
05/08/2026 11:41:15 am;15,150;25,84;30,19;27,06;5,79;9,77;6,97
05/08/2026 11:41:15 am;15,200;25,84;30,20;27,06;5,78;9,76;6,97
05/08/2026 11:41:15 am;15,250;25,83;30,21;27,05;5,78;9,75;6,97
05/08/2026 11:41:15 am;15,300;25,84;30,22;27,05;5,78;9,75;6,97
05/08/2026 11:41:15 am;15,350;25,84;30,23;27,05;5,78;9,74;6,97
05/08/2026 11:41:15 am;15,400;25,84;30,24;27,05;5,78;9,73;6,97
05/08/2026 11:41:15 am;15,450;25,84;30,25;27,05;5,78;9,72;6,97
05/08/2026 11:41:15 am;15,500;25,84;30,26;27,05;5,78;9,72;6,97
05/08/2026 11:41:15 am;15,550;25,84;30,26;27,05;5,78;9,71;6,97
05/08/2026 11:41:15 am;15,600;25,84;30,27;27,05;5,79;9,70;6,97
05/08/2026 11:41:15 am;15,650;25,84;30,28;27,05;5,79;9,70;6,97
05/08/2026 11:41:15 am;15,700;25,84;30,29;27,05;5,78;9,69;6,96
05/08/2026 11:41:15 am;15,750;25,84;30,30;27,05;5,78;9,68;6,97
05/08/2026 11:41:15 am;15,800;25,84;30,30;27,05;5,78;9,68;6,97
05/08/2026 11:41:15 am;15,850;25,84;30,31;27,05;5,78;9,67;6,96
05/08/2026 11:41:15 am;15,900;25,84;30,31;27,05;5,78;9,66;6,96
05/08/2026 11:41:15 am;15,950;25,84;30,32;27,05;5,78;9,66;6,96
05/08/2026 11:41:16 am;16,000;25,84;30,33;27,05;5,79;9,64;6,96
