"Date and Time Run #1";"Time (s) Run #1";"Temperature 1, Ch X1 (°C) Run #1";"Temperature 2, Ch X1 (°C) Run #1";"Temperature 3, Ch X1 (°C) Run #1";"Temperature 1, Ch 1 (°C) Run #1";"Temperature 2, Ch 1 (°C) Run #1";"Temperature 3, Ch 1 (°C) Run #1"
05/08/2026 10:32:27 am;0,000;18,94;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:27 am;0,050;18,94;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:27 am;0,100;18,93;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:27 am;0,150;18,94;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:27 am;0,200;18,94;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:27 am;0,250;18,94;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:27 am;0,300;18,93;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:27 am;0,350;18,94;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:27 am;0,400;18,94;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:27 am;0,450;18,94;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:27 am;0,500;18,94;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:27 am;0,550;18,93;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:27 am;0,600;18,94;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:27 am;0,650;18,94;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:27 am;0,700;18,94;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:27 am;0,750;18,94;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:27 am;0,800;18,93;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:27 am;0,850;18,94;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:27 am;0,900;18,94;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:27 am;0,950;18,94;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:28 am;1,000;18,94;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:28 am;1,050;18,93;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:28 am;1,100;18,94;20,35;21,92;18,29;20,01;20,44
05/08/2026 10:32:28 am;1,150;18,94;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:28 am;1,200;18,93;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:28 am;1,250;18,94;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:28 am;1,300;18,94;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:28 am;1,350;18,94;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:28 am;1,400;18,93;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:28 am;1,450;18,94;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:28 am;1,500;19,04;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:28 am;1,550;19,13;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:28 am;1,600;19,14;20,35;21,91;18,29;20,00;20,43
05/08/2026 10:32:28 am;1,650;19,15;20,35;21,92;18,28;20,01;20,43
05/08/2026 10:32:28 am;1,700;19,15;20,35;21,92;18,29;20,00;20,44
05/08/2026 10:32:28 am;1,750;19,15;20,35;21,92;18,29;20,00;20,43
05/08/2026 10:32:28 am;1,800;19,15;20,35;21,92;18,29;20,01;20,43
05/08/2026 10:32:28 am;1,850;19,15;20,35;21,91;18,29;20,01;20,44
05/08/2026 10:32:28 am;1,900;19,15;20,35;21,91;18,29;20,01;20,43
05/08/2026 10:32:28 am;1,950;19,15;20,35;21,91;18,28;20,01;20,43
05/08/2026 10:32:29 am;2,000;19,15;20,35;21,91;18,29;20,01;20,43
05/08/2026 10:32:29 am;2,050;19,15;20,35;21,91;18,29;20,01;20,43
05/08/2026 10:32:29 am;2,100;19,15;20,36;21,92;18,28;20,01;20,43
05/08/2026 10:32:29 am;2,150;19,15;20,36;21,92;18,29;20,01;20,43
05/08/2026 10:32:29 am;2,200;19,15;20,36;21,91;18,29;20,01;20,44
05/08/2026 10:32:29 am;2,250;19,15;20,37;21,92;18,29;20,01;20,43
05/08/2026 10:32:29 am;2,300;19,15;20,37;21,91;18,29;20,01;20,44
05/08/2026 10:32:29 am;2,350;19,15;20,38;21,91;18,28;20,01;20,43
05/08/2026 10:32:29 am;2,400;19,15;20,39;21,91;18,29;20,01;20,43
05/08/2026 10:32:29 am;2,450;19,15;20,39;21,92;18,28;20,01;20,43
05/08/2026 10:32:29 am;2,500;19,15;20,40;21,91;18,28;20,01;20,44
05/08/2026 10:32:29 am;2,550;19,15;20,42;21,91;18,28;20,01;20,43
05/08/2026 10:32:29 am;2,600;19,15;20,42;21,91;18,29;20,01;20,43
05/08/2026 10:32:29 am;2,650;19,15;20,44;21,91;18,28;20,01;20,43
05/08/2026 10:32:29 am;2,700;19,15;20,45;21,91;18,28;20,01;20,43
05/08/2026 10:32:29 am;2,750;19,15;20,46;21,91;18,29;20,01;20,43
05/08/2026 10:32:29 am;2,800;19,15;20,47;21,91;18,29;20,01;20,43
05/08/2026 10:32:29 am;2,850;19,15;20,49;21,91;18,28;20,01;20,43
05/08/2026 10:32:29 am;2,900;19,15;20,51;21,91;18,28;20,01;20,43
05/08/2026 10:32:29 am;2,950;19,15;20,52;21,91;18,29;20,01;20,43
05/08/2026 10:32:30 am;3,000;19,15;20,54;21,91;18,28;20,01;20,43
05/08/2026 10:32:30 am;3,050;19,15;20,55;21,90;18,29;20,01;20,43
05/08/2026 10:32:30 am;3,100;19,15;20,57;21,90;18,29;20,01;20,43
05/08/2026 10:32:30 am;3,150;19,15;20,59;21,90;18,28;20,01;20,43
05/08/2026 10:32:30 am;3,200;19,15;20,60;21,90;18,29;20,01;20,43
05/08/2026 10:32:30 am;3,250;19,15;20,62;21,90;18,28;20,01;20,43
05/08/2026 10:32:30 am;3,300;19,15;20,64;21,90;18,29;20,01;20,42
05/08/2026 10:32:30 am;3,350;19,15;20,66;21,90;18,29;20,01;20,43
05/08/2026 10:32:30 am;3,400;19,15;20,68;21,90;18,29;20,01;20,42
05/08/2026 10:32:30 am;3,450;19,15;20,70;21,90;18,29;20,01;20,42
05/08/2026 10:32:30 am;3,500;19,15;20,72;21,90;18,28;20,01;20,42
05/08/2026 10:32:30 am;3,550;19,15;20,74;21,89;18,29;20,01;20,42
05/08/2026 10:32:30 am;3,600;19,15;20,76;21,89;18,29;20,01;20,42
05/08/2026 10:32:30 am;3,650;19,15;20,78;21,89;18,28;20,01;20,41
05/08/2026 10:32:30 am;3,700;19,15;20,80;21,89;18,28;20,01;20,40
05/08/2026 10:32:30 am;3,750;19,15;20,82;21,89;18,29;20,01;20,40
05/08/2026 10:32:30 am;3,800;19,15;20,84;21,89;18,28;20,01;20,39
05/08/2026 10:32:30 am;3,850;19,15;20,86;21,88;18,29;20,01;20,38
05/08/2026 10:32:30 am;3,900;19,15;20,88;21,88;18,29;20,01;20,37
05/08/2026 10:32:30 am;3,950;19,15;20,90;21,88;18,29;20,01;20,36
05/08/2026 10:32:31 am;4,000;19,15;20,92;21,88;18,29;20,01;20,34
05/08/2026 10:32:31 am;4,050;19,15;20,95;21,88;18,29;20,01;20,33
05/08/2026 10:32:31 am;4,100;19,15;20,97;21,88;18,29;20,01;20,31
05/08/2026 10:32:31 am;4,150;19,15;20,99;21,87;18,28;20,01;20,30
05/08/2026 10:32:31 am;4,200;19,15;21,01;21,87;18,29;20,01;20,28
05/08/2026 10:32:31 am;4,250;19,15;21,03;21,87;18,29;20,01;20,26
05/08/2026 10:32:31 am;4,300;19,15;21,05;21,87;18,28;20,01;20,23
05/08/2026 10:32:31 am;4,350;19,15;21,07;21,86;18,29;20,01;20,22
05/08/2026 10:32:31 am;4,400;19,15;21,10;21,86;18,29;20,01;20,19
05/08/2026 10:32:31 am;4,450;19,15;21,12;21,86;18,29;20,01;20,17
05/08/2026 10:32:31 am;4,500;19,15;21,14;21,86;18,29;20,01;20,14
05/08/2026 10:32:31 am;4,550;19,15;21,16;21,86;18,28;20,01;20,11
05/08/2026 10:32:31 am;4,600;19,15;21,18;21,85;18,28;20,01;20,08
05/08/2026 10:32:31 am;4,650;19,15;21,21;21,85;18,29;20,01;20,05
05/08/2026 10:32:31 am;4,700;19,15;21,23;21,85;18,29;20,01;20,02
05/08/2026 10:32:31 am;4,750;19,15;21,25;21,85;18,29;20,01;19,99
05/08/2026 10:32:31 am;4,800;19,15;21,27;21,84;18,29;20,01;19,96
05/08/2026 10:32:31 am;4,850;19,15;21,29;21,85;18,29;20,01;19,92
05/08/2026 10:32:31 am;4,900;19,15;21,31;21,84;18,28;20,01;19,89
05/08/2026 10:32:31 am;4,950;19,15;21,33;21,84;18,29;20,01;19,86
05/08/2026 10:32:32 am;5,000;19,15;21,36;21,84;18,28;20,01;19,83
05/08/2026 10:32:32 am;5,050;19,15;21,38;21,84;18,29;20,01;19,79
05/08/2026 10:32:32 am;5,100;19,15;21,40;21,83;18,29;20,01;19,75
05/08/2026 10:32:32 am;5,150;19,15;21,42;21,83;18,29;20,01;19,72
05/08/2026 10:32:32 am;5,200;19,15;21,44;21,83;18,29;20,01;19,68
05/08/2026 10:32:32 am;5,250;19,15;21,46;21,83;18,29;20,01;19,65
05/08/2026 10:32:32 am;5,300;19,15;21,48;21,83;18,29;20,01;19,61
05/08/2026 10:32:32 am;5,350;19,15;21,50;21,83;18,28;20,01;19,58
05/08/2026 10:32:32 am;5,400;19,15;21,52;21,82;18,29;20,01;19,54
05/08/2026 10:32:32 am;5,450;19,15;21,54;21,82;18,28;20,01;19,50
05/08/2026 10:32:32 am;5,500;19,15;21,57;21,82;18,28;20,01;19,47
05/08/2026 10:32:32 am;5,550;19,15;21,59;21,82;18,29;20,01;19,43
05/08/2026 10:32:32 am;5,600;19,15;21,60;21,82;18,29;20,01;19,40
05/08/2026 10:32:32 am;5,650;19,15;21,63;21,81;18,28;20,01;19,36
05/08/2026 10:32:32 am;5,700;19,15;21,65;21,81;18,29;20,01;19,33
05/08/2026 10:32:32 am;5,750;19,15;21,67;21,81;18,28;20,01;19,29
05/08/2026 10:32:32 am;5,800;19,15;21,69;21,81;18,29;20,01;19,26
05/08/2026 10:32:32 am;5,850;19,15;21,71;21,81;18,28;20,01;19,23
05/08/2026 10:32:32 am;5,900;19,15;21,73;21,80;18,29;20,01;19,19
05/08/2026 10:32:32 am;5,950;19,15;21,74;21,80;18,29;20,01;19,16
05/08/2026 10:32:33 am;6,000;19,15;21,77;21,80;18,29;20,01;19,12
05/08/2026 10:32:33 am;6,050;19,15;21,79;21,80;18,29;20,01;19,09
05/08/2026 10:32:33 am;6,100;19,15;21,81;21,80;18,29;20,01;19,05
05/08/2026 10:32:33 am;6,150;19,15;21,82;21,80;18,29;20,01;19,02
05/08/2026 10:32:33 am;6,200;19,15;21,84;21,80;18,29;20,01;18,99
05/08/2026 10:32:33 am;6,250;19,15;21,86;21,80;18,29;20,01;18,96
05/08/2026 10:32:33 am;6,300;19,15;21,87;21,80;18,29;20,01;18,93
05/08/2026 10:32:33 am;6,350;19,15;21,90;21,80;18,29;20,01;18,90
05/08/2026 10:32:33 am;6,400;19,15;21,92;21,79;18,29;20,01;18,86
05/08/2026 10:32:33 am;6,450;19,15;21,93;21,79;18,29;20,01;18,83
05/08/2026 10:32:33 am;6,500;19,15;21,95;21,79;18,29;20,01;18,80
05/08/2026 10:32:33 am;6,550;19,15;21,97;21,80;18,29;20,01;18,77
05/08/2026 10:32:33 am;6,600;19,15;21,99;21,80;18,28;20,01;18,74
05/08/2026 10:32:33 am;6,650;19,15;22,01;21,79;18,29;20,01;18,71
05/08/2026 10:32:33 am;6,700;19,15;22,03;21,79;18,29;20,00;18,68
05/08/2026 10:32:33 am;6,750;19,15;22,05;21,80;18,29;20,01;18,65
05/08/2026 10:32:33 am;6,800;19,15;22,07;21,80;18,28;20,00;18,62
05/08/2026 10:32:33 am;6,850;19,15;22,08;21,80;18,28;20,00;18,60
05/08/2026 10:32:33 am;6,900;19,15;22,10;21,80;18,28;20,00;18,57
05/08/2026 10:32:33 am;6,950;19,15;22,12;21,80;18,29;20,00;18,54
05/08/2026 10:32:34 am;7,000;19,15;22,14;21,80;18,28;20,00;18,52
05/08/2026 10:32:34 am;7,050;19,15;22,16;21,80;18,29;20,00;18,49
05/08/2026 10:32:34 am;7,100;19,15;22,18;21,80;18,29;20,00;18,46
05/08/2026 10:32:34 am;7,150;19,15;22,19;21,81;18,29;20,00;18,44
05/08/2026 10:32:34 am;7,200;19,15;22,21;21,81;18,28;20,00;18,41
05/08/2026 10:32:34 am;7,250;19,15;22,23;21,81;18,29;20,00;18,38
05/08/2026 10:32:34 am;7,300;19,15;22,25;21,81;18,29;20,00;18,35
05/08/2026 10:32:34 am;7,350;19,15;22,27;21,82;18,29;20,00;18,33
05/08/2026 10:32:34 am;7,400;19,15;22,29;21,82;18,29;20,00;18,30
05/08/2026 10:32:34 am;7,450;19,15;22,30;21,82;18,29;20,00;18,27
05/08/2026 10:32:34 am;7,500;19,15;22,32;21,83;18,28;20,00;18,25
05/08/2026 10:32:34 am;7,550;19,15;22,34;21,82;18,28;20,00;18,22
05/08/2026 10:32:34 am;7,600;19,15;22,36;21,83;18,28;20,00;18,20
05/08/2026 10:32:34 am;7,650;19,15;22,38;21,83;18,29;20,00;18,17
05/08/2026 10:32:34 am;7,700;19,15;22,39;21,83;18,29;20,00;18,15
05/08/2026 10:32:34 am;7,750;19,15;22,41;21,84;18,29;19,99;18,12
05/08/2026 10:32:34 am;7,800;19,15;22,43;21,84;18,28;19,99;18,09
05/08/2026 10:32:34 am;7,850;19,15;22,45;21,84;18,29;19,99;18,07
05/08/2026 10:32:34 am;7,900;19,15;22,47;21,85;18,29;19,99;18,04
05/08/2026 10:32:34 am;7,950;19,15;22,48;21,85;18,29;19,99;18,02
05/08/2026 10:32:35 am;8,000;19,15;22,50;21,86;18,29;19,99;17,99
05/08/2026 10:32:35 am;8,050;19,15;22,52;21,86;18,29;19,99;17,97
05/08/2026 10:32:35 am;8,100;19,15;22,54;21,87;18,28;19,99;17,94
05/08/2026 10:32:35 am;8,150;19,15;22,55;21,87;18,29;19,99;17,92
05/08/2026 10:32:35 am;8,200;19,15;22,57;21,88;18,28;19,99;17,90
05/08/2026 10:32:35 am;8,250;19,15;22,59;21,88;18,29;19,99;17,87
05/08/2026 10:32:35 am;8,300;19,15;22,61;21,89;18,28;19,99;17,85
05/08/2026 10:32:35 am;8,350;19,15;22,62;21,89;18,28;19,99;17,83
05/08/2026 10:32:35 am;8,400;19,15;22,64;21,90;18,28;19,99;17,80
05/08/2026 10:32:35 am;8,450;19,15;22,66;21,91;18,28;19,99;17,78
05/08/2026 10:32:35 am;8,500;19,15;22,68;21,91;18,29;19,99;17,76
05/08/2026 10:32:35 am;8,550;19,15;22,69;21,92;18,29;19,99;17,73
05/08/2026 10:32:35 am;8,600;19,15;22,71;21,92;18,29;19,98;17,71
05/08/2026 10:32:35 am;8,650;19,15;22,72;21,93;18,28;19,98;17,69
05/08/2026 10:32:35 am;8,700;19,15;22,74;21,94;18,29;19,98;17,67
05/08/2026 10:32:35 am;8,750;19,15;22,76;21,94;18,28;19,98;17,65
05/08/2026 10:32:35 am;8,800;19,15;22,78;21,95;18,29;19,97;17,63
05/08/2026 10:32:35 am;8,850;19,15;22,80;21,96;18,28;19,97;17,61
05/08/2026 10:32:35 am;8,900;19,15;22,81;21,96;18,28;19,97;17,59
05/08/2026 10:32:35 am;8,950;19,15;22,83;21,97;18,28;19,96;17,57
05/08/2026 10:32:36 am;9,000;19,15;22,85;21,98;18,29;19,95;17,55
05/08/2026 10:32:36 am;9,050;19,15;22,86;21,99;18,29;19,95;17,54
05/08/2026 10:32:36 am;9,100;19,15;22,88;21,99;18,29;19,94;17,52
05/08/2026 10:32:36 am;9,150;19,15;22,90;22,00;18,28;19,94;17,50
05/08/2026 10:32:36 am;9,200;19,15;22,92;22,01;18,29;19,92;17,48
05/08/2026 10:32:36 am;9,250;19,15;22,94;22,02;18,28;19,92;17,47
05/08/2026 10:32:36 am;9,300;19,15;22,96;22,02;18,28;19,91;17,45
05/08/2026 10:32:36 am;9,350;19,15;22,97;22,03;18,28;19,90;17,43
05/08/2026 10:32:36 am;9,400;19,15;22,99;22,04;18,28;19,89;17,42
05/08/2026 10:32:36 am;9,450;19,15;23,01;22,05;18,29;19,88;17,40
05/08/2026 10:32:36 am;9,500;19,15;23,02;22,06;18,28;19,87;17,39
05/08/2026 10:32:36 am;9,550;19,15;23,04;22,06;18,29;19,86;17,38
05/08/2026 10:32:36 am;9,600;19,15;23,05;22,07;18,29;19,85;17,36
05/08/2026 10:32:36 am;9,650;19,15;23,07;22,08;18,29;19,84;17,35
05/08/2026 10:32:36 am;9,700;19,15;23,09;22,09;18,28;19,83;17,33
05/08/2026 10:32:36 am;9,750;19,15;23,11;22,10;18,28;19,82;17,32
05/08/2026 10:32:36 am;9,800;19,15;23,13;22,11;18,29;19,80;17,31
05/08/2026 10:32:36 am;9,850;19,15;23,14;22,12;18,29;19,79;17,30
05/08/2026 10:32:36 am;9,900;19,15;23,16;22,13;18,29;19,77;17,29
05/08/2026 10:32:36 am;9,950;19,15;23,18;22,14;18,28;19,76;17,27
05/08/2026 10:32:37 am;10,000;19,15;23,20;22,14;18,28;19,75;17,27
05/08/2026 10:32:37 am;10,050;19,15;23,21;22,15;18,28;19,73;17,25
05/08/2026 10:32:37 am;10,100;19,15;23,23;22,16;18,29;19,72;17,24
05/08/2026 10:32:37 am;10,150;19,15;23,25;22,17;18,29;19,70;17,23
05/08/2026 10:32:37 am;10,200;19,15;23,27;22,18;18,28;19,68;17,22
05/08/2026 10:32:37 am;10,250;19,15;23,28;22,19;18,28;19,67;17,22
05/08/2026 10:32:37 am;10,300;19,15;23,30;22,20;18,28;19,65;17,21
05/08/2026 10:32:37 am;10,350;19,15;23,32;22,21;18,29;19,64;17,20
05/08/2026 10:32:37 am;10,400;19,15;23,33;22,22;18,29;19,62;17,19
05/08/2026 10:32:37 am;10,450;19,15;23,35;22,23;18,28;19,60;17,18
05/08/2026 10:32:37 am;10,500;19,15;23,37;22,24;18,29;19,59;17,17
05/08/2026 10:32:37 am;10,550;19,15;23,39;22,25;18,29;19,57;17,16
05/08/2026 10:32:37 am;10,600;19,15;23,40;22,26;18,28;19,55;17,15
05/08/2026 10:32:37 am;10,650;19,15;23,42;22,27;18,29;19,54;17,15
05/08/2026 10:32:37 am;10,700;19,15;23,43;22,28;18,29;19,52;17,14
05/08/2026 10:32:37 am;10,750;19,15;23,45;22,29;18,28;19,50;17,14
05/08/2026 10:32:37 am;10,800;19,15;23,47;22,30;18,28;19,48;17,13
05/08/2026 10:32:37 am;10,850;19,15;23,48;22,30;18,28;19,46;17,12
05/08/2026 10:32:37 am;10,900;19,15;23,50;22,32;18,28;19,44;17,11
05/08/2026 10:32:37 am;10,950;19,15;23,52;22,33;18,29;19,43;17,11
05/08/2026 10:32:38 am;11,000;19,15;23,54;22,34;18,29;19,41;17,10
05/08/2026 10:32:38 am;11,050;19,15;23,55;22,35;18,29;19,39;17,10
05/08/2026 10:32:38 am;11,100;19,15;23,57;22,36;18,29;19,37;17,09
05/08/2026 10:32:38 am;11,150;19,15;23,59;22,37;18,29;19,35;17,09
05/08/2026 10:32:38 am;11,200;19,15;23,61;22,38;18,29;19,33;17,08
05/08/2026 10:32:38 am;11,250;19,15;23,63;22,39;18,29;19,31;17,08
05/08/2026 10:32:38 am;11,300;19,15;23,64;22,40;18,28;19,29;17,07
05/08/2026 10:32:38 am;11,350;19,15;23,66;22,41;18,28;19,27;17,07
05/08/2026 10:32:38 am;11,400;19,15;23,68;22,42;18,28;19,25;17,06
05/08/2026 10:32:38 am;11,450;19,15;23,70;22,43;18,29;19,23;17,06
05/08/2026 10:32:38 am;11,500;19,15;23,72;22,44;18,29;19,22;17,05
05/08/2026 10:32:38 am;11,550;19,15;23,73;22,45;18,28;19,20;17,05
05/08/2026 10:32:38 am;11,600;19,15;23,75;22,46;18,28;19,18;17,05
05/08/2026 10:32:38 am;11,650;19,15;23,76;22,47;18,28;19,16;17,04
05/08/2026 10:32:38 am;11,700;19,15;23,78;22,48;18,29;19,14;17,04
05/08/2026 10:32:38 am;11,750;19,16;23,80;22,49;18,28;19,12;17,03
05/08/2026 10:32:38 am;11,800;19,15;23,82;22,50;18,28;19,10;17,03
05/08/2026 10:32:38 am;11,850;19,15;23,83;22,51;18,28;19,08;17,03
05/08/2026 10:32:38 am;11,900;19,15;23,85;22,52;18,28;19,06;17,03
05/08/2026 10:32:38 am;11,950;19,15;23,87;22,53;18,28;19,04;17,02
05/08/2026 10:32:39 am;12,000;19,15;23,89;22,54;18,28;19,02;17,02
05/08/2026 10:32:39 am;12,050;19,15;23,91;22,55;18,29;19,00;17,02
05/08/2026 10:32:39 am;12,100;19,15;23,92;22,56;18,29;18,98;17,02
05/08/2026 10:32:39 am;12,150;19,15;23,94;22,57;18,28;18,96;17,01
05/08/2026 10:32:39 am;12,200;19,16;23,96;22,58;18,28;18,94;17,01
05/08/2026 10:32:39 am;12,250;19,15;23,98;22,59;18,28;18,92;17,01
05/08/2026 10:32:39 am;12,300;19,16;23,99;22,61;18,28;18,90;17,01
05/08/2026 10:32:39 am;12,350;19,15;24,01;22,62;18,29;18,88;17,00
05/08/2026 10:32:39 am;12,400;19,15;24,03;22,63;18,28;18,86;17,00
05/08/2026 10:32:39 am;12,450;19,16;24,05;22,63;18,29;18,84;17,00
05/08/2026 10:32:39 am;12,500;19,15;24,06;22,65;18,28;18,82;17,00
05/08/2026 10:32:39 am;12,550;19,15;24,08;22,66;18,29;18,80;17,00
05/08/2026 10:32:39 am;12,600;19,15;24,10;22,66;18,28;18,78;17,00
05/08/2026 10:32:39 am;12,650;19,15;24,11;22,68;18,29;18,76;16,99
05/08/2026 10:32:39 am;12,700;19,15;24,13;22,69;18,28;18,74;16,99
05/08/2026 10:32:39 am;12,750;19,15;24,15;22,70;18,29;18,72;16,99
05/08/2026 10:32:39 am;12,800;19,15;24,17;22,71;18,28;18,70;16,99
05/08/2026 10:32:39 am;12,850;19,15;24,18;22,72;18,28;18,68;16,99
05/08/2026 10:32:39 am;12,900;19,15;24,20;22,73;18,28;18,66;16,99
05/08/2026 10:32:39 am;12,950;19,16;24,22;22,74;18,29;18,64;16,99
05/08/2026 10:32:40 am;13,000;19,15;24,23;22,75;18,28;18,62;16,99
05/08/2026 10:32:40 am;13,050;19,16;24,25;22,76;18,28;18,60;16,99
05/08/2026 10:32:40 am;13,100;19,16;24,27;22,77;18,29;18,58;16,99
05/08/2026 10:32:40 am;13,150;19,15;24,28;22,78;18,28;18,57;16,99
05/08/2026 10:32:40 am;13,200;19,15;24,30;22,80;18,28;18,54;16,99
05/08/2026 10:32:40 am;13,250;19,16;24,32;22,81;18,28;18,53;16,99
05/08/2026 10:32:40 am;13,300;19,15;24,33;22,82;18,28;18,51;16,99
05/08/2026 10:32:40 am;13,350;19,16;24,35;22,83;18,28;18,49;16,99
05/08/2026 10:32:40 am;13,400;19,16;24,37;22,84;18,28;18,47;16,99
05/08/2026 10:32:40 am;13,450;19,16;24,39;22,85;18,28;18,45;16,99
05/08/2026 10:32:40 am;13,500;19,15;24,40;22,86;18,29;18,42;16,99
05/08/2026 10:32:40 am;13,550;19,16;24,42;22,87;18,28;18,41;16,99
05/08/2026 10:32:40 am;13,600;19,16;24,44;22,89;18,29;18,39;16,98
05/08/2026 10:32:40 am;13,650;19,16;24,46;22,90;18,29;18,36;16,99
05/08/2026 10:32:40 am;13,700;19,16;24,47;22,91;18,28;18,34;16,99
05/08/2026 10:32:40 am;13,750;19,16;24,49;22,92;18,28;18,32;16,98
05/08/2026 10:32:40 am;13,800;19,16;24,50;22,93;18,29;18,30;16,99
05/08/2026 10:32:40 am;13,850;19,16;24,52;22,94;18,28;18,28;16,99
05/08/2026 10:32:40 am;13,900;19,16;24,54;22,95;18,28;18,27;16,98
05/08/2026 10:32:40 am;13,950;19,16;24,55;22,96;18,29;18,25;16,99
05/08/2026 10:32:41 am;14,000;19,16;24,57;22,97;18,28;18,23;16,99
05/08/2026 10:32:41 am;14,050;19,16;24,59;22,98;18,28;18,21;16,99
05/08/2026 10:32:41 am;14,100;19,16;24,60;23,00;18,28;18,19;16,99
05/08/2026 10:32:41 am;14,150;19,16;24,62;23,01;18,28;18,17;16,99
05/08/2026 10:32:41 am;14,200;19,16;24,63;23,02;18,28;18,15;16,99
05/08/2026 10:32:41 am;14,250;19,16;24,65;23,03;18,29;18,13;16,99
05/08/2026 10:32:41 am;14,300;19,16;24,66;23,04;18,28;18,11;16,99
05/08/2026 10:32:41 am;14,350;19,16;24,68;23,05;18,29;18,09;16,99
05/08/2026 10:32:41 am;14,400;19,16;24,70;23,06;18,29;18,07;16,99
05/08/2026 10:32:41 am;14,450;19,16;24,72;23,07;18,28;18,05;16,99
05/08/2026 10:32:41 am;14,500;19,16;24,73;23,08;18,28;18,03;16,99
05/08/2026 10:32:41 am;14,550;19,16;24,75;23,09;18,28;18,02;16,99
05/08/2026 10:32:41 am;14,600;19,16;24,76;23,10;18,29;18,00;16,99
05/08/2026 10:32:41 am;14,650;19,16;24,78;23,11;18,28;17,98;16,99
05/08/2026 10:32:41 am;14,700;19,16;24,79;23,12;18,28;17,96;16,99
05/08/2026 10:32:41 am;14,750;19,16;24,81;23,14;18,29;17,94;16,99
05/08/2026 10:32:41 am;14,800;19,16;24,82;23,15;18,29;17,92;16,99
05/08/2026 10:32:41 am;14,850;19,16;24,84;23,16;18,28;17,90;16,99
05/08/2026 10:32:41 am;14,900;19,16;24,85;23,17;18,28;17,88;16,99
05/08/2026 10:32:41 am;14,950;19,16;24,87;23,18;18,28;17,87;16,99
05/08/2026 10:32:42 am;15,000;19,16;24,89;23,19;18,28;17,84;16,99
05/08/2026 10:32:42 am;15,050;19,16;24,90;23,20;18,28;17,83;16,99
05/08/2026 10:32:42 am;15,100;19,16;24,92;23,21;18,29;17,81;16,99
05/08/2026 10:32:42 am;15,150;19,16;24,93;23,22;18,28;17,79;16,99
05/08/2026 10:32:42 am;15,200;19,16;24,94;23,23;18,28;17,78;17,00
05/08/2026 10:32:42 am;15,250;19,16;24,96;23,24;18,28;17,75;17,00
05/08/2026 10:32:42 am;15,300;19,16;24,97;23,25;18,28;17,74;17,00
05/08/2026 10:32:42 am;15,350;19,16;24,98;23,27;18,28;17,72;17,00
05/08/2026 10:32:42 am;15,400;19,16;25,00;23,27;18,28;17,70;17,00
05/08/2026 10:32:42 am;15,450;19,16;25,01;23,29;18,28;17,68;17,00
05/08/2026 10:32:42 am;15,500;19,16;25,03;23,30;18,29;17,66;17,00
05/08/2026 10:32:42 am;15,550;19,16;25,04;23,31;18,29;17,64;17,00
05/08/2026 10:32:42 am;15,600;19,16;25,05;23,32;18,28;17,63;17,00
05/08/2026 10:32:42 am;15,650;19,16;25,07;23,33;18,28;17,61;17,00
05/08/2026 10:32:42 am;15,700;19,16;25,08;23,34;18,28;17,59;17,00
05/08/2026 10:32:42 am;15,750;19,16;25,10;23,35;18,28;17,57;17,01
05/08/2026 10:32:42 am;15,800;19,16;25,11;23,36;18,28;17,56;17,01
05/08/2026 10:32:42 am;15,850;19,16;25,12;23,37;18,29;17,54;17,01
05/08/2026 10:32:42 am;15,900;19,16;25,14;23,38;18,28;17,52;17,01
05/08/2026 10:32:42 am;15,950;19,16;25,15;23,40;18,28;17,50;17,01
05/08/2026 10:32:43 am;16,000;19,17;25,16;23,40;18,29;17,48;17,01
