t;P_W
110.45112713472487;0.07
111.43729791271349;0.07
112.4234686907021;0.07
113.40963946869071;0.07
114.39581024667933;0.07
115.38198102466794;0.07
116.36815180265656;0.05
117.35432258064517;0.05
118.3404933586338;0.05
119.3266641366224;0.07
120.31283491461102;0.07
121.29900569259964;0.07
122.28517647058825;0.060000000000000005
123.27134724857686;0.05
124.25751802656548;0.01
125.2436888045541;0.0085
126.2298595825427;0.007
127.21603036053132;0.007
128.20220113851994;0.007
129.18837191650854;0.007
130.17454269449718;0.007
131.16071347248578;0.007
132.1468842504744;0.007
133.13305502846302;0.007
134.11922580645162;0.007
135.10539658444023;0.007
136.09156736242886;0.007
137.07773814041747;0.007
138.0639089184061;0.007
139.0500796963947;0.007
140.0362504743833;0.007
141.02242125237194;0.007
142.00859203036055;0.007
142.99476280834915;0.007
143.98093358633778;0.007
144.9671043643264;0.0074285714285714285
145.953275142315;0.007857142857142858
146.93944592030363;0.008285714285714285
147.92561669829223;0.008714285714285714
148.91178747628086;0.009142857142857144
149.89795825426947;0.009571428571428571
150.88412903225807;0.01
151.8702998102467;0.0097
152.8564705882353;0.0094
153.84264136622392;0.0091
154.82881214421255;0.0088
155.81498292220115;0.0085
156.80115370018976;0.0082
157.7873244781784;0.0079
158.773495256167;0.0076
159.7596660341556;0.0073
160.74583681214423;0.007
161.73200759013284;0.007
162.71817836812147;0.007
163.70434914611008;0.007
164.69051992409868;0.007
165.6766907020873;0.007
166.66286148007592;0.007
167.64903225806452;0.007
168.63520303605316;0.006
169.62137381404176;0.005
170.60754459203037;0.0055
171.593715370019;0.006
172.5798861480076;0.006500000000000001
173.56605692599624;0.007
174.55222770398484;0.7895000000000001
175.53839848197345;1.572
176.52456925996208;1.354
177.51074003795068;1.1360000000000001
178.4969108159393;0.9179999999999999
179.48308159392792;0.7
180.46925237191653;0.7
181.45542314990513;0.7
182.44159392789376;0.7
183.42776470588237;0.7
184.413935483871;0.7
185.4001062618596;0.7
186.3862770398482;0.7
187.37244781783684;0.7
188.35861859582545;0.7
189.34478937381405;0.7
190.33096015180269;0.7
191.3171309297913;0.7
192.3033017077799;0.7
193.28947248576853;0.7
194.27564326375713;0.7
195.26181404174574;0.7
196.24798481973437;0.7
197.23415559772297;0.7
198.2203263757116;0.7
199.2064971537002;0.7
200.19266793168882;0.7
201.17883870967745;0.7
202.16500948766605;0.7
203.15118026565466;0.7
204.1373510436433;0.7
205.1235218216319;0.7
206.1096925996205;0.7036842105263158
207.09586337760913;0.7073684210526315
208.08203415559774;0.7110526315789474
209.06820493358637;0.7147368421052631
210.05437571157498;0.718421052631579
211.04054648956358;0.7221052631578947
212.02671726755221;0.7257894736842105
213.01288804554082;0.7294736842105263
213.99905882352942;0.7331578947368421
214.98522960151806;0.7368421052631579
215.97140037950666;0.7405263157894737
216.95757115749527;0.7442105263157894
217.9437419354839;0.7478947368421053
218.9299127134725;0.751578947368421
219.91608349146114;0.7552631578947369
220.90225426944974;0.7589473684210526
221.88842504743835;0.7626315789473684
222.87459582542698;0.7663157894736843
223.86076660341558;0.77
224.8469373814042;0.77
225.83310815939282;0.77
226.81927893738143;0.77
227.80544971537003;0.77
228.79162049335866;0.77
229.77779127134727;0.77
230.76396204933587;0.77
231.7501328273245;0.77
232.7363036053131;0.77
233.72247438330174;0.77
234.70864516129035;0.77
235.69481593927895;0.77
236.6809867172676;0.77
237.6671574952562;0.77
238.6533282732448;0.77
239.63949905123343;0.77
240.62566982922203;0.77
241.61184060721064;0.77
242.59801138519927;0.77
243.58418216318788;0.77
